time,temperature
2024-10-01 00:00:53,30.109748947146876
2024-10-01 00:00:54,29.871155514646222
2024-10-01 00:00:55,30.11375293894178
2024-10-01 00:00:56,29.902720711400022
2024-10-01 00:00:57,29.9803877256485
2024-10-01 00:00:58,29.832481671818492
2024-10-01 00:00:59,30.0808548744917
2024-10-01 00:01:00,29.89338252268829
2024-10-01 00:01:01,30.010264922269418
2024-10-01 00:01:02,30.05489162485364
2024-10-01 00:01:03,30.022460745827587
2024-10-01 00:01:04,30.042862215197115
2024-10-01 00:01:05,30.218526220063836
2024-10-01 00:01:06,30.361421478369138
2024-10-01 00:01:07,30.072992720004176
2024-10-01 00:01:08,29.895713787400034
2024-10-01 00:01:09,30.275335344627287
2024-10-01 00:01:10,30.115345526125196
2024-10-01 00:01:11,30.150024798082978
2024-10-01 00:01:12,30.251232164254713
2024-10-01 00:01:13,30.096195195868365
2024-10-01 00:01:14,30.11175873428903
2024-10-01 00:01:15,29.94722925866838
2024-10-01 00:01:16,29.907151765973502
2024-10-01 00:01:17,30.02805032851404
2024-10-01 00:01:18,30.067206627461434
2024-10-01 00:01:19,29.86569592844845
2024-10-01 00:01:20,29.97718072329711
2024-10-01 00:01:21,30.075739302841253
2024-10-01 00:01:22,30.1699420263129
2024-10-01 00:01:23,30.07318031786943
2024-10-01 00:01:24,30.00861565223216
2024-10-01 00:01:25,29.49943116413657
2024-10-01 00:01:26,30.029617898956133
2024-10-01 00:01:27,29.792238519138515
2024-10-01 00:01:28,29.903812312535745
2024-10-01 00:01:29,30.20637164849356
2024-10-01 00:01:30,29.870744797467676
2024-10-01 00:01:31,30.089287454461175
2024-10-01 00:01:32,29.87217642475171
2024-10-01 00:01:33,30.027910430907536
2024-10-01 00:01:34,29.824257240162574
2024-10-01 00:01:35,29.831866236338204
2024-10-01 00:01:36,30.224998909616236
2024-10-01 00:01:37,30.17031911453998
2024-10-01 00:01:38,29.83224709199647
2024-10-01 00:01:39,30.255318543302664
2024-10-01 00:01:40,29.85742593634335
2024-10-01 00:01:41,30.133971120676957
2024-10-01 00:01:42,30.171248627663484
2024-10-01 00:01:43,30.08102022809085
2024-10-01 00:01:44,30.773847078016658
2024-10-01 00:01:45,30.204052776115343
2024-10-01 00:01:46,30.015069932569798
2024-10-01 00:01:47,30.4032161644159
2024-10-01 00:01:48,30.132088766697855
2024-10-01 00:01:49,30.01595261460713
2024-10-01 00:01:50,30.039378653950525
2024-10-01 00:01:51,30.17200436239082
2024-10-01 00:01:52,30.223021206512556
2024-10-01 00:01:53,30.356412219144353
2024-10-01 00:01:54,30.00213268337702
2024-10-01 00:01:55,29.679617010713784
2024-10-01 00:01:56,30.135452925356322
2024-10-01 00:01:57,30.05936105752199
2024-10-01 00:01:58,29.943965970900656
2024-10-01 00:01:59,30.366611702292317
2024-10-01 00:02:00,30.171320636395148
2024-10-01 00:02:01,30.201354942243082
2024-10-01 00:02:02,30.1358073171812
2024-10-01 00:02:03,30.118948627776096
2024-10-01 00:02:04,30.24400242319454
2024-10-01 00:02:05,30.266632414344336
2024-10-01 00:02:06,29.822801402612725
2024-10-01 00:02:07,29.972297839310446
2024-10-01 00:02:08,29.819727815008843
2024-10-01 00:02:09,30.084729789721212
2024-10-01 00:02:10,30.05434062413307
2024-10-01 00:02:11,30.337777565982343
2024-10-01 00:02:12,30.438589779928495
2024-10-01 00:02:13,30.076338016989975
2024-10-01 00:02:14,30.399729345118512
2024-10-01 00:02:15,29.935226610648364
2024-10-01 00:02:16,30.31453652244516
2024-10-01 00:02:17,30.14191847446241
2024-10-01 00:02:18,29.88824331676268
2024-10-01 00:02:19,30.140513694650622
2024-10-01 00:02:20,30.173248475390444
2024-10-01 00:02:21,29.911855592894955
2024-10-01 00:02:22,30.136828633374257
2024-10-01 00:02:23,30.123351829297057
2024-10-01 00:02:24,30.20982984440954
2024-10-01 00:02:25,30.42235510125815
2024-10-01 00:02:26,29.858169520638178
2024-10-01 00:02:27,30.20199035839762
2024-10-01 00:02:28,29.77953241578533
2024-10-01 00:02:29,29.852635041277576
2024-10-01 00:02:30,30.137861875831124
2024-10-01 00:02:31,29.887809048679777
2024-10-01 00:02:32,30.020816065703446
2024-10-01 00:02:33,30.21320958563643
2024-10-01 00:02:34,29.970331837298396
2024-10-01 00:02:35,29.852031072510048
2024-10-01 00:02:36,30.00296277529114
2024-10-01 00:02:37,30.12865313801907
2024-10-01 00:02:38,30.07325195527892
2024-10-01 00:02:39,30.167466890497334
2024-10-01 00:02:40,30.587929480289876
2024-10-01 00:02:41,29.97308780645044
2024-10-01 00:02:42,29.952549612206166
2024-10-01 00:02:43,30.02247476765667
2024-10-01 00:02:44,30.029671782367828
2024-10-01 00:02:45,30.124001878848045
2024-10-01 00:02:46,30.290514927457473
2024-10-01 00:02:47,30.051692503425933
2024-10-01 00:02:48,29.96084520080705
2024-10-01 00:02:49,30.094126214845105
2024-10-01 00:02:50,29.820566281131253
2024-10-01 00:02:51,29.853221588519755
2024-10-01 00:02:52,30.336551137607398
2024-10-01 00:02:53,30.26123989484734
2024-10-01 00:02:54,30.258603631366057
2024-10-01 00:02:55,30.263550000182235
2024-10-01 00:02:56,29.91331464351112
2024-10-01 00:02:57,30.191151499817554
2024-10-01 00:02:58,30.35582013763722
2024-10-01 00:02:59,30.10726226462759
2024-10-01 00:03:00,30.196100932495778
2024-10-01 00:03:01,30.357558273706786
2024-10-01 00:03:02,30.477830485980455
2024-10-01 00:03:03,30.03775029884437
2024-10-01 00:03:04,29.72561486652025
2024-10-01 00:03:05,30.016904080268787
2024-10-01 00:03:06,30.532718318858358
2024-10-01 00:03:07,29.837102465095544
2024-10-01 00:03:08,30.315080406323407
2024-10-01 00:03:09,29.90309609780592
2024-10-01 00:03:10,30.41910865593391
2024-10-01 00:03:11,30.098730004236565
2024-10-01 00:03:12,30.280157891803523
2024-10-01 00:03:13,30.42617990098659
2024-10-01 00:03:14,30.226814359167193
2024-10-01 00:03:15,30.15443274221905
2024-10-01 00:03:16,29.949828368976068
2024-10-01 00:03:17,30.339484675870068
2024-10-01 00:03:18,30.236754676495067
2024-10-01 00:03:19,30.43161997690404
2024-10-01 00:03:20,29.791319033065463
2024-10-01 00:03:21,30.226798017228866
2024-10-01 00:03:22,30.001994832585087
2024-10-01 00:03:23,30.029206468752566
2024-10-01 00:03:24,29.81639791792748
2024-10-01 00:03:25,30.084474952166453
2024-10-01 00:03:26,30.302025744803295
2024-10-01 00:03:27,29.857121166830524
2024-10-01 00:03:28,30.53081279612392
2024-10-01 00:03:29,30.430321796771263
2024-10-01 00:03:30,30.330145308388396
2024-10-01 00:03:31,29.992888338589886
2024-10-01 00:03:32,30.220595682651002
2024-10-01 00:03:33,30.155187439505656
2024-10-01 00:03:34,30.267274858490765
2024-10-01 00:03:35,30.426713763119253
2024-10-01 00:03:36,30.141693417834638
2024-10-01 00:03:37,30.201218961009076
2024-10-01 00:03:38,29.932357370330475
2024-10-01 00:03:39,30.587899442605785
2024-10-01 00:03:40,30.5770887280398
2024-10-01 00:03:41,30.11922111205993
2024-10-01 00:03:42,29.945293724912858
2024-10-01 00:03:43,30.32248846816581
2024-10-01 00:03:44,30.310620290581664
2024-10-01 00:03:45,30.410218199130565
2024-10-01 00:03:46,30.14951694959313
2024-10-01 00:03:47,30.213891435424536
2024-10-01 00:03:48,30.320975546898534
2024-10-01 00:03:49,30.09232152695269
2024-10-01 00:03:50,30.218538433989327
2024-10-01 00:03:51,30.30583439583757
2024-10-01 00:03:52,30.408011615816914
2024-10-01 00:03:53,30.064503320213
2024-10-01 00:03:54,29.93455214660565
2024-10-01 00:03:55,30.288959838161173
2024-10-01 00:03:56,30.230359159436375
2024-10-01 00:03:57,30.38499134914221
2024-10-01 00:03:58,30.382852163150474
2024-10-01 00:03:59,30.167195976557704
2024-10-01 00:04:00,29.895853053595896
2024-10-01 00:04:01,30.0763197117702
2024-10-01 00:04:02,30.578391577144046
2024-10-01 00:04:03,30.161418196222144
2024-10-01 00:04:04,30.431373849919005
2024-10-01 00:04:05,30.326059194689567
2024-10-01 00:04:06,30.115080536024593
2024-10-01 00:04:07,29.94500485879157
2024-10-01 00:04:08,30.213310021137776
2024-10-01 00:04:09,30.114493156204357
2024-10-01 00:04:10,30.12928156546137
2024-10-01 00:04:11,30.354019895413934
2024-10-01 00:04:12,30.026418700203234
2024-10-01 00:04:13,30.050173159641375
2024-10-01 00:04:14,30.51420375210971
2024-10-01 00:04:15,30.23969554702227
2024-10-01 00:04:16,29.8210046530093
2024-10-01 00:04:17,30.072536234573523
2024-10-01 00:04:18,30.352556052198455
2024-10-01 00:04:19,30.289460177956872
2024-10-01 00:04:20,30.331159105933224
2024-10-01 00:04:21,30.628592434042698
2024-10-01 00:04:22,30.459905395320252
2024-10-01 00:04:23,30.094325261006453
2024-10-01 00:04:24,34.47917466994349
2024-10-01 00:04:25,30.312249761413756
2024-10-01 00:04:26,29.898823097867226
2024-10-01 00:04:27,30.45069231719888
2024-10-01 00:04:28,30.177584751850794
2024-10-01 00:04:29,30.270273505363225
2024-10-01 00:04:30,30.43265797482291
2024-10-01 00:04:31,30.35080305718976
2024-10-01 00:04:32,30.445554642507037
2024-10-01 00:04:33,30.42597190395348
2024-10-01 00:04:34,30.139528190591207
2024-10-01 00:04:35,30.126756304694826
2024-10-01 00:04:36,30.300740498734136
2024-10-01 00:04:37,30.07112060358463
2024-10-01 00:04:38,30.22532879352754
2024-10-01 00:04:39,30.547672213684585
2024-10-01 00:04:40,30.000014324873206
2024-10-01 00:04:41,30.27823674815119
2024-10-01 00:04:42,30.499186115994476
2024-10-01 00:04:43,29.995854606260878
2024-10-01 00:04:44,29.92076066835353
2024-10-01 00:04:45,30.468725161648845
2024-10-01 00:04:46,30.26719758770932
2024-10-01 00:04:47,30.205241032678554
2024-10-01 00:04:48,34.824291439373695
2024-10-01 00:04:49,30.25789104028717
2024-10-01 00:04:50,30.294383537798424
2024-10-01 00:04:51,30.27944007010266
2024-10-01 00:04:52,30.212887936499925
2024-10-01 00:04:53,30.333442318000102
2024-10-01 00:04:54,30.267790331387587
2024-10-01 00:04:55,29.879636786787607
2024-10-01 00:04:56,30.491992403924634
2024-10-01 00:04:57,30.213197853161493
2024-10-01 00:04:58,30.510437788687398
2024-10-01 00:04:59,30.20066555325015
2024-10-01 00:05:00,30.642902054509875
2024-10-01 00:05:01,30.390134483198242
2024-10-01 00:05:02,30.282231572055405
2024-10-01 00:05:03,30.207181721105396
2024-10-01 00:05:04,30.14751159559469
2024-10-01 00:05:05,30.37157816976837
2024-10-01 00:05:06,30.407248916995943
2024-10-01 00:05:07,30.478624665743126
2024-10-01 00:05:08,30.423751303661472
2024-10-01 00:05:09,30.133938994797706
2024-10-01 00:05:10,30.18559977189762
2024-10-01 00:05:11,30.43827128026695
2024-10-01 00:05:12,30.544011110273146
2024-10-01 00:05:13,30.031064238069007
2024-10-01 00:05:14,30.334040008070893
2024-10-01 00:05:15,30.385092051522292
2024-10-01 00:05:16,30.319614834190105
2024-10-01 00:05:17,30.363623475285664
2024-10-01 00:05:18,30.449717331647815
2024-10-01 00:05:19,29.971199328979168
2024-10-01 00:05:20,30.34368135044096
2024-10-01 00:05:21,30.183978117552943
2024-10-01 00:05:22,30.345690196457358
2024-10-01 00:05:23,30.311601635955153
2024-10-01 00:05:24,30.16138348960608
2024-10-01 00:05:25,30.34137694533814
2024-10-01 00:05:26,30.196191870077037
2024-10-01 00:05:27,30.347247507629735
2024-10-01 00:05:28,30.17912462118227
2024-10-01 00:05:29,30.218605217774883
2024-10-01 00:05:30,29.83798433023598
2024-10-01 00:05:31,30.521541808993376
2024-10-01 00:05:32,30.473296846418677
2024-10-01 00:05:33,30.082782010252163
2024-10-01 00:05:34,30.49203112865845
2024-10-01 00:05:35,30.442842198332354
2024-10-01 00:05:36,30.239268723731083
2024-10-01 00:05:37,30.33878238019489
2024-10-01 00:05:38,30.443909053094742
2024-10-01 00:05:39,30.30056717627906
2024-10-01 00:05:40,30.530890846333918
2024-10-01 00:05:41,30.070540309428935
2024-10-01 00:05:42,30.447548504907825
2024-10-01 00:05:43,30.24108098842466
2024-10-01 00:05:44,30.214947245116786
2024-10-01 00:05:45,30.435129681282028
2024-10-01 00:05:46,30.626666463482145
2024-10-01 00:05:47,30.266350132169386
2024-10-01 00:05:48,30.508370244440155
2024-10-01 00:05:49,30.317876806466437
2024-10-01 00:05:50,30.13674538325556
2024-10-01 00:05:51,30.43066054820196
2024-10-01 00:05:52,30.305751994374223
2024-10-01 00:05:53,30.29668742793761
2024-10-01 00:05:54,30.352117271044815
2024-10-01 00:05:55,30.50189539965365
2024-10-01 00:05:56,30.10999942769942
2024-10-01 00:05:57,30.33640610234702
2024-10-01 00:05:58,30.144487510031098
2024-10-01 00:05:59,29.88548707380287
2024-10-01 00:06:00,30.230193286079125
2024-10-01 00:06:01,30.09044315678155
2024-10-01 00:06:02,30.350125071873947
2024-10-01 00:06:03,30.421870824826172
2024-10-01 00:06:04,30.47484795428276
2024-10-01 00:06:05,30.286659232615545
2024-10-01 00:06:06,30.402588686902536
2024-10-01 00:06:07,29.93912008259036
2024-10-01 00:06:08,30.40278760769471
2024-10-01 00:06:09,30.47760916311517
2024-10-01 00:06:10,30.108163837392123
2024-10-01 00:06:11,30.11154627138521
2024-10-01 00:06:12,30.06988303804854
2024-10-01 00:06:13,30.410777439196497
2024-10-01 00:06:14,30.588487492163374
2024-10-01 00:06:15,30.341966073081633
2024-10-01 00:06:16,30.330349813399337
2024-10-01 00:06:17,30.70730439937809
2024-10-01 00:06:18,30.72358317516566
2024-10-01 00:06:19,30.459151882249248
2024-10-01 00:06:20,30.4649599397489
2024-10-01 00:06:21,30.409081830231216
2024-10-01 00:06:22,30.37687464162174
2024-10-01 00:06:23,30.59617379692892
2024-10-01 00:06:24,30.237961406628436
2024-10-01 00:06:25,30.269170258744737
2024-10-01 00:06:26,30.201303878345573
2024-10-01 00:06:27,30.396754465664586
2024-10-01 00:06:28,29.887545348432226
2024-10-01 00:06:29,30.114231145783968
2024-10-01 00:06:30,30.339917093815373
2024-10-01 00:06:31,30.592340274469326
2024-10-01 00:06:32,30.138589447506405
2024-10-01 00:06:33,30.68321658969852
2024-10-01 00:06:34,30.15961696434586
2024-10-01 00:06:35,30.2792845862975
2024-10-01 00:06:36,30.352072974183574
2024-10-01 00:06:37,30.339769670499432
2024-10-01 00:06:38,30.276760768850906
2024-10-01 00:06:39,30.120335327834184
2024-10-01 00:06:40,30.409877224081328
2024-10-01 00:06:41,30.60979855877515
2024-10-01 00:06:42,30.143674630676436
2024-10-01 00:06:43,30.580488086119235
2024-10-01 00:06:44,30.77323257929859
2024-10-01 00:06:45,30.775428260470456
2024-10-01 00:06:46,30.243651217341654
2024-10-01 00:06:47,30.347181409385243
2024-10-01 00:06:48,30.50271338195867
2024-10-01 00:06:49,30.418763778753032
2024-10-01 00:06:50,30.25657008617721
2024-10-01 00:06:51,30.51947653997097
2024-10-01 00:06:52,30.028648565531928
2024-10-01 00:06:53,30.511135855943785
2024-10-01 00:06:54,30.497741378558803
2024-10-01 00:06:55,30.159827913740813
2024-10-01 00:06:56,30.417384885900322
2024-10-01 00:06:57,30.281760993578562
2024-10-01 00:06:58,30.43228348728916
2024-10-01 00:06:59,30.186046864326386
2024-10-01 00:07:00,30.350132459290943
2024-10-01 00:07:01,30.197976252570214
2024-10-01 00:07:02,30.410154424344068
2024-10-01 00:07:03,30.207992749842074
2024-10-01 00:07:04,30.5474940536225
2024-10-01 00:07:05,30.33560253981274
2024-10-01 00:07:06,30.370358095618034
2024-10-01 00:07:07,30.530801144527558
2024-10-01 00:07:08,30.468046491898807
2024-10-01 00:07:09,30.536276491317505
2024-10-01 00:07:10,30.385317117362046
2024-10-01 00:07:11,30.317795885796425
2024-10-01 00:07:12,30.333761623762022
2024-10-01 00:07:13,30.25010949799852
2024-10-01 00:07:14,30.39687261626122
2024-10-01 00:07:15,30.240237440919085
2024-10-01 00:07:16,30.721060264826026
2024-10-01 00:07:17,30.392505950714337
2024-10-01 00:07:18,30.619841885452676
2024-10-01 00:07:19,30.321604446115316
2024-10-01 00:07:20,30.34698686507594
2024-10-01 00:07:21,30.47503379101592
2024-10-01 00:07:22,30.157300087025614
2024-10-01 00:07:23,30.549968618874367
2024-10-01 00:07:24,30.414228695388207
2024-10-01 00:07:25,30.35922456249974
2024-10-01 00:07:26,30.65685203640848
2024-10-01 00:07:27,30.198650424054517
2024-10-01 00:07:28,30.503596452541036
2024-10-01 00:07:29,30.413339738748896
2024-10-01 00:07:30,30.25929103201716
2024-10-01 00:07:31,30.39242117069302
2024-10-01 00:07:32,30.529328150407768
2024-10-01 00:07:33,30.22522641501809
2024-10-01 00:07:34,30.239139220916908
2024-10-01 00:07:35,30.11608101719395
2024-10-01 00:07:36,30.585227004775973
2024-10-01 00:07:37,30.779335889533918
2024-10-01 00:07:38,30.437681488664854
2024-10-01 00:07:39,30.390242748128134
2024-10-01 00:07:40,30.24298211503873
2024-10-01 00:07:41,30.26845945563039
2024-10-01 00:07:42,30.69977335656817
2024-10-01 00:07:43,30.296669616343276
2024-10-01 00:07:44,30.582160295041223
2024-10-01 00:07:45,30.201602612589756
2024-10-01 00:07:46,30.197081977343792
2024-10-01 00:07:47,30.508953269620974
2024-10-01 00:07:48,30.37364440705149
2024-10-01 00:07:49,30.181607322704394
2024-10-01 00:07:50,30.652679845325466
2024-10-01 00:07:51,30.41926453425774
2024-10-01 00:07:52,30.33144120189738
2024-10-01 00:07:53,30.633745658029564
2024-10-01 00:07:54,30.61247408275824
2024-10-01 00:07:55,30.672985559636306
2024-10-01 00:07:56,30.49022559605984
2024-10-01 00:07:57,30.470932042834548
2024-10-01 00:07:58,30.395570087773468
2024-10-01 00:07:59,30.96004920555442
2024-10-01 00:08:00,30.274102348192162
2024-10-01 00:08:01,30.048156287521067
2024-10-01 00:08:02,30.45252608335779
2024-10-01 00:08:03,30.37464361966137
2024-10-01 00:08:04,30.439140166302945
2024-10-01 00:08:05,30.37583261429243
2024-10-01 00:08:06,30.295859974160706
2024-10-01 00:08:07,30.224743921628157
2024-10-01 00:08:08,30.748726960174157
2024-10-01 00:08:09,30.35407060727295
2024-10-01 00:08:10,30.335503964541644
2024-10-01 00:08:11,30.28466119073209
2024-10-01 00:08:12,30.256641740605655
2024-10-01 00:08:13,30.350175778017245
2024-10-01 00:08:14,30.436713389084428
2024-10-01 00:08:15,30.532941531662793
2024-10-01 00:08:16,30.72154003634625
2024-10-01 00:08:17,30.561474341613593
2024-10-01 00:08:18,30.408705185903347
2024-10-01 00:08:19,30.642765576124482
2024-10-01 00:08:20,30.406393144357526
2024-10-01 00:08:21,30.453777578839578
2024-10-01 00:08:22,30.53089038271428
2024-10-01 00:08:23,30.571914035275647
2024-10-01 00:08:24,30.593343722648015
2024-10-01 00:08:25,30.211900234311006
2024-10-01 00:08:26,30.389704086726393
2024-10-01 00:08:27,30.473414069903363
2024-10-01 00:08:28,30.485313261323792
2024-10-01 00:08:29,30.268534147400956
2024-10-01 00:08:30,29.968211459916162
2024-10-01 00:08:31,30.467908112194124
2024-10-01 00:08:32,30.66738879104923
2024-10-01 00:08:33,30.31464519133958
2024-10-01 00:08:34,30.83486585542283
2024-10-01 00:08:35,30.385610121823866
2024-10-01 00:08:36,30.455146172648032
2024-10-01 00:08:37,30.490116028582285
2024-10-01 00:08:38,30.5978163004553
2024-10-01 00:08:39,30.562619170812752
2024-10-01 00:08:40,30.735159953988916
2024-10-01 00:08:41,30.567786747233995
2024-10-01 00:08:42,30.416954259758413
2024-10-01 00:08:43,30.11237266774465
2024-10-01 00:08:44,30.351578699919568
2024-10-01 00:08:45,30.5198243713303
2024-10-01 00:08:46,30.300833408217947
2024-10-01 00:08:47,30.55947740567079
2024-10-01 00:08:48,30.52887826162363
2024-10-01 00:08:49,30.533329515134717
2024-10-01 00:08:50,30.584590865489282
2024-10-01 00:08:51,30.792968603804322
2024-10-01 00:08:52,30.685445108242444
2024-10-01 00:08:53,30.61138883244293
2024-10-01 00:08:54,30.426565097463232
2024-10-01 00:08:55,30.530096608121738
2024-10-01 00:08:56,30.49454509440436
2024-10-01 00:08:57,30.413045190126006
2024-10-01 00:08:58,30.500738153997933
2024-10-01 00:08:59,30.219264306504442
2024-10-01 00:09:00,30.48653059983267
2024-10-01 00:09:01,30.549285762377078
2024-10-01 00:09:02,30.26223177843274
2024-10-01 00:09:03,30.114153402881193
2024-10-01 00:09:04,30.67220668958448
2024-10-01 00:09:05,30.51579398257127
2024-10-01 00:09:06,30.75820655529019
2024-10-01 00:09:07,30.420633765068654
2024-10-01 00:09:08,30.334299965505316
2024-10-01 00:09:09,30.487376875519274
2024-10-01 00:09:10,30.569104780982503
2024-10-01 00:09:11,30.167164834432707
2024-10-01 00:09:12,30.31565275491205
2024-10-01 00:09:13,30.507461666969363
2024-10-01 00:09:14,30.57205807077476
2024-10-01 00:09:15,30.30876233664874
2024-10-01 00:09:16,30.24766912577533
2024-10-01 00:09:17,30.748605672732324
2024-10-01 00:09:18,30.117463262497754
2024-10-01 00:09:19,30.25403203935398
2024-10-01 00:09:20,30.655832020803093
2024-10-01 00:09:21,30.538345167177447
2024-10-01 00:09:22,30.31985863675743
2024-10-01 00:09:23,30.50872545652959
2024-10-01 00:09:24,30.459731124316527
2024-10-01 00:09:25,30.632977763710826
2024-10-01 00:09:26,30.814528809984086
2024-10-01 00:09:27,30.358277591051746
2024-10-01 00:09:28,30.541928106126807
2024-10-01 00:09:29,30.473391793996623
2024-10-01 00:09:30,30.71343045150663
2024-10-01 00:09:31,31.102391869504395
2024-10-01 00:09:32,31.00265992132863
2024-10-01 00:09:33,30.28238752883018
2024-10-01 00:09:34,30.525622846413327
2024-10-01 00:09:35,30.761232499648685
2024-10-01 00:09:36,30.618720166068762
2024-10-01 00:09:37,30.757251879233255
2024-10-01 00:09:38,30.409037860969395
2024-10-01 00:09:39,30.489209601634446
2024-10-01 00:09:40,30.332399899085374
2024-10-01 00:09:41,30.099911003423205
2024-10-01 00:09:42,30.46943292151956
2024-10-01 00:09:43,30.564475726439802
2024-10-01 00:09:44,30.489116391086327
2024-10-01 00:09:45,30.772325079929495
2024-10-01 00:09:46,30.66911110042871
2024-10-01 00:09:47,30.287109400116545
2024-10-01 00:09:48,30.589708273394095
2024-10-01 00:09:49,30.427259816761755
2024-10-01 00:09:50,30.582936438538688
2024-10-01 00:09:51,30.53391496834645
2024-10-01 00:09:52,30.561298848212104
2024-10-01 00:09:53,30.657449181441176
2024-10-01 00:09:54,30.725810776345124
2024-10-01 00:09:55,30.36874411498289
2024-10-01 00:09:56,30.12251643120696
2024-10-01 00:09:57,30.63585321841219
2024-10-01 00:09:58,30.766525927229544
2024-10-01 00:09:59,30.402206985523886
2024-10-01 00:10:00,30.859410759430556
2024-10-01 00:10:01,30.358714491047415
2024-10-01 00:10:02,30.717664873746976
2024-10-01 00:10:03,30.537394910197065
2024-10-01 00:10:04,30.255090324047874
2024-10-01 00:10:05,30.54662200836268
2024-10-01 00:10:06,30.453203418919884
2024-10-01 00:10:07,30.726225531380614
2024-10-01 00:10:08,30.569838182354527
2024-10-01 00:10:09,30.7302326209609
2024-10-01 00:10:10,30.83716913573201
2024-10-01 00:10:11,30.75535629413144
2024-10-01 00:10:12,30.34737950242941
2024-10-01 00:10:13,30.527655732971482
2024-10-01 00:10:14,30.252785948960515
2024-10-01 00:10:15,30.495613750463548
2024-10-01 00:10:16,30.36306814915845
2024-10-01 00:10:17,30.568715689733846
2024-10-01 00:10:18,30.30659746091925
2024-10-01 00:10:19,30.402864142884447
2024-10-01 00:10:20,30.410340934253874
2024-10-01 00:10:21,30.50191023526398
2024-10-01 00:10:22,30.338996224666058
2024-10-01 00:10:23,30.71971632216423
2024-10-01 00:10:24,30.35170439871941
2024-10-01 00:10:25,30.41775171279616
2024-10-01 00:10:26,30.7802103670253
2024-10-01 00:10:27,30.19299179239153
2024-10-01 00:10:28,30.52786072435869
2024-10-01 00:10:29,30.486024182798165
2024-10-01 00:10:30,30.429334853750493
2024-10-01 00:10:31,30.49218948190685
2024-10-01 00:10:32,30.579354835248974
2024-10-01 00:10:33,30.430097836377485
2024-10-01 00:10:34,30.255874485329464
2024-10-01 00:10:35,30.541355989157474
2024-10-01 00:10:36,30.63627686335888
2024-10-01 00:10:37,30.74089481728682
2024-10-01 00:10:38,30.5597293933599
2024-10-01 00:10:39,30.343141667200648
2024-10-01 00:10:40,30.553666742453483
2024-10-01 00:10:41,30.596092012350553
2024-10-01 00:10:42,30.76421865948179
2024-10-01 00:10:43,30.438019905975967
2024-10-01 00:10:44,30.790900564331558
2024-10-01 00:10:45,30.662155527600078
2024-10-01 00:10:46,30.52952052213102
2024-10-01 00:10:47,30.281934443738958
2024-10-01 00:10:48,30.378256056384377
2024-10-01 00:10:49,30.767421122336582
2024-10-01 00:10:50,30.508187095200764
2024-10-01 00:10:51,30.46562006950028
2024-10-01 00:10:52,30.533684363549554
2024-10-01 00:10:53,30.500453889225593
2024-10-01 00:10:54,30.72858059647981
2024-10-01 00:10:55,30.5037839018705
2024-10-01 00:10:56,30.55473662018386
2024-10-01 00:10:57,30.49536634399918
2024-10-01 00:10:58,30.68008607207841
2024-10-01 00:10:59,30.446945289066456
2024-10-01 00:11:00,30.324526027027247
2024-10-01 00:11:01,30.684204987758495
2024-10-01 00:11:02,30.860332080643982
2024-10-01 00:11:03,30.474249738018642
2024-10-01 00:11:04,30.52237739996242
2024-10-01 00:11:05,30.94021269570494
